Material Inventory Id,Material Inventory Name,Material Master ID,Total Quantity,Available Quantity,Reserved Quantity,Blocked Stock Quantity,Location,Division,Created Time,Material Code,Landed Cost,Bin Location,Bin Master ID
,,1-4XMV-2,2,2,0,0,1-J31BMH,1-J30J21,14/10/2024 11:17,A1678903400,9416.88,9999-9999,
,,1-35IH-6278,1,1,0,0,1-J31BMH,1-J30J21,27/08/2024 17:15,A16790502019051,5408.08,1005-0361,
,,1-4HM4-86,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 10:35,A1679054600,8340.63,1004-0151,
,,1-430F-1176,2,2,0,0,1-J31BMH,1-J30J21,25/09/2024 16:38,A16790577017N49,5408.08,1004-0231,
,,1-5R58-5,1,1,0,0,1-J31BMH,1-J30J21,09/01/2023 12:39,A16790584019051,3667.23,1005-0200,
,,1-50EI-5,2,2,0,0,1-J31BMH,1-J30J21,24/11/2023 15:14,A1679062004,19976.19,1005-0231,
,,1-71KH-2,1,1,0,0,1-J31BMH,1-J30J21,14/03/2023 13:14,A1679103606,17256.12,FLOOR LWR,
,,1-1MAW-190,3,3,0,0,1-J31BMH,1-J30J21,15/11/2024 13:25,A1695401617,1044.38,1005-0357,
,,1-35I5-354,13,13,0,0,1-J31BMH,1-J30J21,27/07/2023 17:40,A1695430231,129.77,FLOOR LWR 1,
,,1-2XVC-10,1,1,0,0,1-J31BMH,1-J30J21,09/08/2023 18:00,A169543023164,12995.68,FLOOR LWR 1,
,,1-1350-1,2,2,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A1698201745,1134.70,1005-0131,
,,1-5KG-4,2,2,0,0,1-J31BMH,1-J30J21,21/10/2024 16:20,A1714710110,1216.62,9999-9999,
,,1-61K-1,10,10,0,0,1-J31BMH,1-J30J21,17/12/2020 11:12,A1715400617,1884.29,9999-9999,
,,1-2WQ6-4,2,2,0,0,1-J31BMH,1-J30J21,14/10/2024 15:59,A1725407202,3816.71,FLOOR LWR,
,,1-2INK-1,1,1,0,0,1-J31BMH,1-J30J21,29/09/2016 15:43,A1728200802,5884.06,1004-0151,
,,1-2JWS-6,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A1768100400,33582.88,9999-9999,
,,1-1TUF-32,1,1,0,0,1-J31BMH,1-J30J21,22/05/2024 13:29,A1768200545,1116.50,1005-0131,
,,1-270Q-1,1,1,0,0,1-J31BMH,1-J30J21,11/07/2024 16:04,A1768202700,3429.30,1005-0131,
,,1-2CWT-5,5,5,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A1768204400,3429.30,1005-0131,
,,1-2AP4-4,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A1768890000,1827.87,9999-9999,
,,1-6JNE-1,10,10,0,0,1-J31BMH,1-J30J21,18/11/2023 13:01,A177540793228,11106.76,FLOOR LWR 1,
,,1-79H8-4,1,1,0,0,1-J31BMH,1-J30J21,03/10/2023 15:46,A1776701701,26501.05,9999-9999,
,,1-3EAM-1257,5,5,0,0,1-J31BMH,1-J30J21,08/11/2024 10:46,A17768080029G33,4716.56,9999-9999,
,,1-3EAK-1888,2,2,0,0,1-J31BMH,1-J30J21,08/11/2024 10:46,A17768085029G33,2893.24,2004-0411,
,,1-3E34-662,1,1,0,0,1-J31BMH,1-J30J21,09/09/2021 13:04,A1776901202,8483.51,Upper Box,
,,1-2VBD-2,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 11:07,A1778108103,3417.80,Showroom,
,,1-3EAK-756,2,2,0,0,1-J31BMH,1-J30J21,08/08/2024 17:56,A1778209900,4022.90,1005-0111,
,,1-3E32-1874,1,1,0,0,1-J31BMH,1-J30J21,25/07/2022 16:41,A17783087009051,9601.60,1005-0200,
,,1-3E36-432,1,1,0,0,1-J31BMH,1-J30J21,15/04/2022 14:40,A1778803000,8163.14,FLOOR LWR 1,
,,1-3E3A-188,1,1,0,0,1-J31BMH,1-J30J21,03/05/2024 11:07,A1778881300,2578.04,1002-0195,
,,1-3E34-717,2,2,0,0,1-J31BMH,1-J30J21,22/10/2024 12:49,A1778900600,4746.11,1002-2195,
,,1-3E3A-191,3,3,0,0,1-J31BMH,1-J30J21,02/11/2024 11:56,A1778900900,5273.45,1002-0195,
,,1-3VSO-2,1,1,0,0,1-J31BMH,1-J30J21,25/12/2023 12:54,A1779067100,22985.56,FLOOR LWR,
,,1-56-415,2,2,0,0,1-J31BMH,1-J30J21,05/01/2017 15:24,A2019900536,236.31,1005-0303,
,,1-66-687,4,4,0,0,1-J31BMH,1-J30J21,03/05/2018 12:06,A2019900558,192.31,1005-0333,
,,1-5G-553,2,2,0,0,1-J31BMH,1-J30J21,28/07/2023 17:47,A2019972281,96.75,1005-0353,
,,1-V8X-12,1,1,0,0,1-J31BMH,1-J30J21,24/08/2015 11:43,A2025405981,886.40,1005-0391,
,,1-66-260,4,4,0,0,1-J31BMH,1-J30J21,28/06/2018 15:29,A2029900121,126.88,1005-0363,
,,1-K86-7,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2035800010,981.73,9999-9999,
,,1-JQN-1,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2037500893,10254.28,9999-9999,
,,1-5Q-963,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2038200256,2072.03,9999-9999,
,,1-4U-547,1,1,0,0,1-J31BMH,1-J30J21,12/12/2020 15:08,A2038301018,2904.52,1001-0251,
,,1-28I1-3,2,2,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2038400020,884.99,1002-0145,
,,1-62-381,1,1,0,0,1-J31BMH,1-J30J21,27/03/2024 11:02,A2038690098,345.50,1005-0200,
,,1-1AZD-20,3,3,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2042404317,10055.02,9999-9999,
,,1-3FBP-70,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2043210704,13645.56,2003-0400,
,,1-EHC-32,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2044300102,5177.54,9999-9999,
,,1-KR1-1,1,1,0,0,1-J31BMH,1-J30J21,20/09/2022 15:59,A2045400117,7779.04,UPPER,
,,1-M54-19,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2046904830,7273.40,9999-9999,
,,1-2KMZ-2,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2047401300,12706.21,9999-9999,
,,1-3F48-1995,1,1,0,0,1-J31BMH,1-J30J21,19/03/2019 11:15,A2047660225649149,3203.00,1004-0151,
,,1-28RX-3,2,2,0,0,1-J31BMH,1-J30J21,08/10/2024 14:48,A2048202300,4472.30,9999-9999,
,,1-29O8-1,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2048690100,9592.80,9999-9999,
,,1-QO6-2,2,2,0,0,1-J31BMH,1-J30J21,17/10/2017 12:27,A2048800127,1547.14,1005-0345,
,,1-EHC-139,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2048850821,3864.80,9999-9999,
,,1-1DE0-1,1,1,0,0,1-J31BMH,1-J30J21,06/06/2017 11:27,A2048852974,4712.00,1005-0347,
,,1-1IH0-3,1,1,0,0,1-J31BMH,1-J30J21,09/08/2024 14:49,A20490581029107,3209.32,1005-0363,
,,1-7F5U-48,2,2,0,0,1-J31BMH,1-J30J21,31/07/2024 16:14,A204981002564,2657.62,FLOOR LWR,
,,1-26EB-53,2,2,0,0,1-J31BMH,1-J30J21,20/06/2024 10:41,A2053208130,20440.00,9999-9999,
,,1-29EN-11,1,1,0,0,1-J31BMH,1-J30J21,27/05/2024 18:52,A2053211606,3205.30,1005-0323,
,,1-2KTZ-1,1,1,0,0,1-J31BMH,1-J30J21,17/06/2024 17:55,A2053211806,2843.46,1005-0323,
,,1-26EB-54,1,1,0,0,1-J31BMH,1-J30J21,06/09/2024 16:33,A2053220284,2179.96,FLOOR LWR,
,,1-2K2L-2,1,1,0,0,1-J31BMH,1-J30J21,31/05/2024 18:19,A2053333800,7873.60,1005-0200,
,,1-2DZA-99,1,1,0,0,1-J31BMH,1-J30J21,20/06/2024 10:43,A2054010200647X21,29472.64,Floor Lower,
,,1-97C5-2,2,2,0,0,1-J31BMH,1-J30J21,28/09/2024 16:29,A2054705103,7359.29,1004-0200,
,,1-430F-780,2,2,0,0,1-J31BMH,1-J30J21,27/11/2023 12:31,A2055404596,3704.90,FLOOR LWR 1,
,,1-2AOM-2,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2055421200,8675.02,9999-9999,
,,1-2G3T-6,2,2,0,0,1-J31BMH,1-J30J21,10/06/2017 13:01,A2055450700,183.94,1005-0151,
,,1-26DQ-25,1,1,0,0,1-J31BMH,1-J30J21,14/08/2023 18:12,A20568022489G33,5156.42,9999-9999,
,,1-2FG5-6,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2056842000,10748.25,9999-9999,
,,1-26EB-106,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:41,A2056903101,8546.56,FLOOR LWR,
,,1-26EB-111,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2057200237,7648.80,9999-9999,
,,1-26EB-113,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2057200437,6728.00,9999-9999,
,,1-2SDM-3,1,1,0,0,1-J31BMH,1-J30J21,14/02/2020 14:45,A2057300537,8840.00,1005-0313,
,,1-26EB-138,8,8,0,0,1-J31BMH,1-J30J21,04/11/2024 17:39,A2057604000,3820.67,1003-0217,
,,1-26YK-4,8,8,0,0,1-J31BMH,1-J30J21,04/11/2024 17:39,A2057604200,3673.97,1003-0221,
,,1-2A2S-17,1,1,0,0,1-J31BMH,1-J30J21,23/09/2022 18:05,A20581200149051,412.12,1005-0343,
,,1-46GI-9,2,2,0,0,1-J31BMH,1-J30J21,08/11/2024 15:26,A2058204603,5171.60,1005-0131,
,,1-26EB-152,3,3,0,0,1-J31BMH,1-J30J21,15/11/2024 13:20,A2058350147,5455.27,1001-0115,
,,1-2MV2-6,1,1,0,0,1-J31BMH,1-J30J21,14/04/2022 14:42,A20586063008R93,58523.27,2004-0321,
,,1-2LSX-15,1,1,0,0,1-J31BMH,1-J30J21,14/04/2022 14:42,A20586064008R93,58523.27,2004-0321,
,,1-2ZET-3,2,2,0,0,1-J31BMH,1-J30J21,23/07/2024 17:17,A2058660000,4935.20,FLOOR LWR,
,,1-29EN-27,1,1,0,0,1-J31BMH,1-J30J21,20/01/2021 15:28,A2058850374,3263.20,9999-9999,
,,1-26EB-161,1,1,0,0,1-J31BMH,1-J30J21,21/02/2019 10:18,A2058851123,4076.80,9999-9999,
,,1-29EN-28,1,1,0,0,1-J31BMH,1-J30J21,20/01/2021 15:28,A2058851174,2720.00,9999-9999,
,,1-26DQ-18,2,2,0,0,1-J31BMH,1-J30J21,31/03/2022 15:56,A2058900078,5801.59,9999-9999,
,,1-26DQ-19,2,2,0,0,1-J31BMH,1-J30J21,31/03/2022 15:56,A2058900178,6404.27,9999-9999,
,,1-26EB-176,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2059009014,30366.00,9999-9999,
,,1-2TV9-16,1,1,0,0,1-J31BMH,1-J30J21,04/10/2024 18:22,A20590515138R73,1895.59,1005-0361,
,,1-2VUM-11,1,1,0,0,1-J31BMH,1-J30J21,27/01/2023 14:08,A20590515139051,1895.59,1005-0361,
,,1-465U-1,1,1,0,0,1-J31BMH,1-J30J21,14/10/2023 13:39,A20590516188R73,1988.75,1005-0361,
,,1-42TT-290,1,1,0,0,1-J31BMH,1-J30J21,08/02/2021 16:41,A20590522139051,2856.41,1005-0231,
,,1-2SLW-37,1,1,0,0,1-J31BMH,1-J30J21,30/03/2022 17:54,A205905341480,15147.89,1005-0393,
,,1-ANNS-6,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2059056811648R73,16692.56,FLOOR LWR 1,
,,1-2B9O-9,1,1,0,0,1-J31BMH,1-J30J21,12/01/2021 13:25,A20590574517N49,16569.24,1005-0307,
,,1-26EB-178,1,1,0,0,1-J31BMH,1-J30J21,07/12/2017 16:35,A2059058003,9398.96,1004-0305,
,,1-26EB-179,1,1,0,0,1-J31BMH,1-J30J21,15/01/2022 14:16,A2059058103,9398.96,1004-0305,
,,1-33ZC-45,1,1,0,0,1-J31BMH,1-J30J21,24/01/2023 13:08,A2059065804,114312.96,FLOOR LWR,
,,1-2LHD-17,1,1,0,0,1-J31BMH,1-J30J21,11/04/2023 12:57,A20591912009051,770.90,1004-0151,
,,1-26XT-11,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:41,A2059800064,4509.00,FLOOR LWR,
,,1-26XT-12,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:41,A2059800164,4509.00,FLOOR LWR,
,,1-8SB2-1272,1,1,0,0,1-J31BMH,1-J30J21,25/06/2024 14:38,A2063211500,2843.46,1005-0323,
,,1-8DN9-1040,1,1,0,0,1-J31BMH,1-J30J21,22/10/2024 12:00,A2064211400,12814.96,1005-0231,
,,1-9JWA-4,1,1,0,0,1-J31BMH,1-J30J21,08/10/2024 14:48,A206470440164,7120.62,FLOOR LWR,
,,1-9OZ9-2,1,1,0,0,1-J31BMH,1-J30J21,03/10/2024 12:59,A2066704801,35551.41,FLOOR LWR,
,,1-6O0K-8,6,6,0,0,1-J31BMH,1-J30J21,02/11/2024 11:56,A20668020049G33,5407.55,9999-9999,
,,1-6O0K-9,7,7,0,0,1-J31BMH,1-J30J21,12/11/2024 10:44,A20668026049G33,3018.81,2003-0471,
,,1-6SGR-22,1,1,0,0,1-J31BMH,1-J30J21,06/06/2023 12:10,A20668051029K26,10711.05,1002-0231,
,,1-6SGR-23,1,1,0,0,1-J31BMH,1-J30J21,06/06/2023 12:10,A20668056029K26,4839.68,1002-0231,
,,1-6MXF-1,2,2,0,0,1-J31BMH,1-J30J21,19/10/2024 14:36,A2068201600,5418.00,2004-0331,
,,1-6XEC-49,4,4,0,0,1-J31BMH,1-J30J21,26/09/2024 15:31,A2068350100,5498.76,1001-0135,
,,1-6O0K-5,4,4,0,0,1-J31BMH,1-J30J21,28/08/2024 15:46,A2068900800,5952.26,2002-0321,
,,1-6O0K-6,4,4,0,0,1-J31BMH,1-J30J21,28/08/2024 15:46,A2068900900,6253.60,2002-0311,
,,1-8GH0-996,1,1,0,0,1-J31BMH,1-J30J21,25/06/2024 14:38,A2069001819,23766.32,1004-0231,
,,1-78GG-7,1,1,0,0,1-J31BMH,1-J30J21,14/09/2024 11:56,A20692009008T92,2079.81,1005-0231,
,,1-29S0-2,1,1,0,0,1-J31BMH,1-J30J21,11/08/2020 10:39,A2077830396,6159.09,1005-0251,
,,1-50-662,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2108691121,9403.20,9999-9999,
,,1-HM9-4,4,4,0,0,1-J31BMH,1-J30J21,30/11/2023 17:57,A2109901158,147.46,1005-0331,
,,1-66-68,1,1,0,0,1-J31BMH,1-J30J21,11/05/2023 16:49,A2109970032,433.77,1005-0100,
,,1-OEO-4,1,1,0,0,1-J31BMH,1-J30J21,06/10/2022 12:02,A2110000283,7407.17,1005-0231,
,,1-NQ4-10,4,4,0,0,1-J31BMH,1-J30J21,07/09/2024 11:57,A2113280058,115.17,1005-0375,
,,1-1P0-19,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2113309107,29510.46,2004-0161,
,,1-1P0-20,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2113309207,29510.46,2004-0161,
,,1-5KG-7,4,4,0,0,1-J31BMH,1-J30J21,21/10/2024 16:20,A2114710110,246.32,FLOOR LWR,
,,1-5PM-10,16,16,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A2115401717,972.93,1005-0367,
,,1-2DG3-3,2,2,0,0,1-J31BMH,1-J30J21,29/09/2020 11:41,A211540291764,14857.92,1004-0311,
,,1-4W-500,1,1,0,0,1-J31BMH,1-J30J21,14/10/2024 16:05,A2115410001,10760.74,9999-9999,
,,1-64-808,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A21168009718J98,37350.46,9999-9999,
,,1-DL7-9,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A211826022405,3562.36,9999-9999,
,,1-4S-555,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2118260391,1951.38,9999-9999,
,,1-4U-716,1,1,0,0,1-J31BMH,1-J30J21,07/05/2022 14:46,A2118300018,3076.98,1001-0275,
,,1-F9P-9,2,2,0,0,1-J31BMH,1-J30J21,04/12/2018 14:29,A2118691120,5804.00,1004-0100,
,,1-4W-554,1,1,0,0,1-J31BMH,1-J30J21,14/12/2015 16:46,A2118800464,4918.19,1005-0200,
,,1-12AE-1,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A21188014059723,3139.97,9999-9999,
,,1-344C-11,1,1,0,0,1-J31BMH,1-J30J21,06/07/2022 16:04,A211986000012,3615.04,Showroom,
,,1-6OOW-2,4,4,0,0,1-J31BMH,1-J30J21,30/10/2024 17:28,A211986000013,3615.04,1002-0201,
,,1-58UW-14,4,4,0,0,1-J31BMH,1-J30J21,04/10/2024 16:17,A211986010011,3459.98,1002-0201,
,,1-2L4S-18,2,2,0,0,1-J31BMH,1-J30J21,30/01/2023 13:10,A21200006818N84,266.85,1005-0200,
,,1-1E7E-6,3,3,0,0,1-J31BMH,1-J30J21,10/07/2024 17:32,A2124403539,8072.74,9999-9999,
,,1-2G1K-36,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2124700400,18255.32,9999-9999,
,,1-NIA-6,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2125420118,10484.56,9999-9999,
,,1-2HD2-3,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2126803702,27216.80,9999-9999,
,,1-29PK-12,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A21268038508R73,13136.00,9999-9999,
,,1-1ZEA-16,2,2,0,0,1-J31BMH,1-J30J21,15/04/2022 14:40,A21269700518S65,9701.35,FLOOR LWR 1,
,,1-25K1-22,2,2,0,0,1-J31BMH,1-J30J21,28/03/2022 12:30,A21269701518S65,9261.50,FLOOR LWR 1,
,,1-11LR-6,1,1,0,0,1-J31BMH,1-J30J21,29/09/2015 14:05,A2128101876,43074.70,9999-9999,
,,1-O6A-12,1,1,0,0,1-J31BMH,1-J30J21,28/01/2022 14:57,A2128170016,2376.80,1003-0233,
,,1-25G3-1,1,1,0,0,1-J31BMH,1-J30J21,28/03/2022 12:30,A2128176215,4331.63,FLOOR LWR,
,,1-2554-18,2,2,0,0,1-J31BMH,1-J30J21,13/07/2024 15:40,A2128201800,4680.90,1005-0151,
,,1-26SG-4,1,1,0,0,1-J31BMH,1-J30J21,25/03/2023 15:43,A2128202000,4680.90,1005-0111,
,,1-16WU-19,4,4,0,0,1-J31BMH,1-J30J21,08/11/2024 10:45,A2128300318,4511.91,1001-0100,
,,1-QTC-16,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A21286057859C94,20243.57,9999-9999,
,,1-17PF-9,1,1,0,0,1-J31BMH,1-J30J21,01/12/2017 17:36,A2128800459,2287.01,1004-0151,
,,1-4KRHBU,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2128851823,2525.05,9999-9999,
,,1-2G0K-25,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2129009729,56589.27,FLOOR LWR 1,
,,1-2DZA-48,1,1,0,0,1-J31BMH,1-J30J21,22/08/2022 17:58,A2129053403,13731.78,1004-0315,
,,1-1ZVZ-7,1,1,0,0,1-J31BMH,1-J30J21,17/01/2018 15:55,A21290592009107,3849.60,1004-0100,
,,1-11YY-8,1,1,0,0,1-J31BMH,1-J30J21,26/04/2016 11:16,A2129060258,17110.93,1004-0151,
,,1-YW8-3,1,1,0,0,1-J31BMH,1-J30J21,11/11/2019 13:16,A2129060558,27048.64,1004-0100,
,,1-1TX0-20,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2129068702,27048.64,9999-9999,
,,1-2LOH-33,1,1,0,0,1-J31BMH,1-J30J21,25/09/2024 16:50,A2133203730,29460.90,FLOOR LWR,
,,1-3DK7-396,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:03,A2134921500,777.58,FLOOR LWR 1,
,,1-2MOZ-4,4,4,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,A21368003069G33,3521.08,9999-9999,
,,1-2MOZ-6,4,4,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,A21368004029G33,5407.55,9999-9999,
,,1-2YBX-4,1,1,0,0,1-J31BMH,1-J30J21,31/07/2023 15:27,A2136808701658U20,8677.50,1002-0231,
,,1-AK5F-7,1,1,0,0,1-J31BMH,1-J30J21,04/11/2024 11:36,A2137208600658T92,3024.57,FLOOR LWR 1,
,,1-2RA2-21,1,1,0,0,1-J31BMH,1-J30J21,24/09/2024 15:28,A2137250800,1991.12,FLOOR LWR,
,,1-2LOH-82,2,2,0,0,1-J31BMH,1-J30J21,21/06/2018 12:08,A2137251900,5319.14,9999-9999,
,,1-2QE3-1,1,1,0,0,1-J31BMH,1-J30J21,21/03/2020 12:37,A2137570000,7536.00,9999-9999,
,,1-3FY2-465,1,1,0,0,1-J31BMH,1-J30J21,15/11/2022 18:23,A2137600400,10227.18,1004-0231,
,,1-2SB8-3,1,1,0,0,1-J31BMH,1-J30J21,09/06/2023 15:05,A2138200803,1963.34,9999-9999,
,,1-4ZMR-1,1,1,0,0,1-J31BMH,1-J30J21,14/11/2024 17:56,A2138203704,5418.00,1005-0131,
,,1-2SCC-8,4,4,0,0,1-J31BMH,1-J30J21,05/07/2024 15:08,A2138206003,13025.07,1003-0211,
,,1-634D-6,1,1,0,0,1-J31BMH,1-J30J21,29/05/2024 12:00,A2138306005,3426.40,1004-0231,
,,1-6G3H-4,1,1,0,0,1-J31BMH,1-J30J21,01/09/2022 12:47,A2138809807,2251.20,FLOOR LWR 1,
,,1-5J1L-1,1,1,0,0,1-J31BMH,1-J30J21,29/10/2024 15:17,A2138850305,21744.06,FLOOR LWR,
,,1-573W-3,1,1,0,0,1-J31BMH,1-J30J21,25/06/2024 17:40,A2138851704,750.81,FLOOR LWR,
,,1-5HNN-3,1,1,0,0,1-J31BMH,1-J30J21,02/09/2024 12:03,A2138856406,4735.00,FLOOR LWR,
,,1-2MOZ-2,1,1,0,0,1-J31BMH,1-J30J21,17/06/2024 17:36,A2138900200,7684.17,2002-0385,
,,1-3FXY-491,1,1,0,0,1-J31BMH,1-J30J21,16/05/2022 15:14,A2139002022,24992.19,1004-0231,
,,1-5KPG-2,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:31,A2139002434,26903.74,FLOOR LWR,
,,1-2SOX-34,1,1,0,0,1-J31BMH,1-J30J21,29/11/2023 15:19,A21390549038T92,17346.10,1005-0361,
,,1-2NXM-21,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A21390558067N49,20961.23,9999-9999,
,,1-5GJJ-17,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:07,A2139065409,30320.18,FLOOR LWR 1,
,,1-58OG-3,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:31,A2139066608,119236.13,9999-9999,
,,1-2NWG-92,1,1,0,0,1-J31BMH,1-J30J21,14/01/2019 11:42,A2139730000,2051.42,1004-0191,
,,1-92W7-3,1,1,0,0,1-J31BMH,1-J30J21,07/08/2024 15:41,A2145407022,9339.35,1004-0251,
,,1-9G1E-1,1,1,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2145407122,9339.35,1004-0251,
,,1-1P5D-6,2,2,0,0,1-J31BMH,1-J30J21,18/01/2022 16:00,A2183220084,2466.76,1005-5391,
,,1-1XBV-5,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2188201176,18132.95,9999-9999,
,,1-2H90-56,2,2,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A2189007306,36386.40,FLOOR LWR,
,,1-2SB3-5,1,1,0,0,1-J31BMH,1-J30J21,25/05/2023 18:28,A218900730680,31854.02,1004-4231,
,,1-1TX0-22,1,1,0,0,1-J31BMH,1-J30J21,21/10/2023 12:38,A2189009303,27854.13,1004-0151,
,,1-5U-833,3,3,0,0,1-J31BMH,1-J30J21,08/01/2022 16:21,A2203271045,1747.47,1004-0300,
,,1-66-54,20,20,0,0,1-J31BMH,1-J30J21,05/11/2024 18:29,A2204210171,283.20,1005-0357,
,,1-1XE-8,2,2,0,0,1-J31BMH,1-J30J21,16/08/2022 15:28,A2204630117,268.22,FLOOR LWR,
,,1-68-932,1,1,0,0,1-J31BMH,1-J30J21,21/09/2019 11:49,A2204762875,6249.68,1005-0231,
,,1-64-528,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2208300772,6091.50,9999-9999,
,,1-NAH-2,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2213306411,22786.82,9999-9999,
,,1-1D2B-10,1,1,0,0,1-J31BMH,1-J30J21,21/10/2024 16:20,A2214700041,1992.22,FLOOR LWR,
,,1-DEA-3,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:10,A2214700941,7313.68,9999-9999,
,,1-QON-4,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2215011725,2359.87,9999-9999,
,,1-16VL-1,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2218200945,5271.70,9999-9999,
,,1-2FY6-51,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2218201400,5271.70,9999-9999,
,,1-HIH-78,1,1,0,0,1-J31BMH,1-J30J21,09/06/2016 15:30,A2218202101,2518.21,1004-0391,
,,1-K58-104,1,1,0,0,1-J31BMH,1-J30J21,03/03/2023 11:49,A2218209110,1403.20,1005-0200,
,,1-6NR-1,5,5,0,0,1-J31BMH,1-J30J21,09/11/2024 11:27,A2218800086,5166.40,1003-0205,
,,1-ZMP-35,4,4,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2219050201,13448.04,9999-9999,
,,1-1NSI-20,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A22191804308P63,926.41,9999-9999,
,,1-1XXD-11,1,1,0,0,1-J31BMH,1-J30J21,16/09/2017 16:06,A222250050280,166477.10,2005-0471,
,,1-239T-2,1,1,0,0,1-J31BMH,1-J30J21,01/08/2023 12:57,A2222772000,4610.50,1005-0100,
,,1-34G3-4,1,1,0,0,1-J31BMH,1-J30J21,31/10/2023 14:30,A2225451426,759.69,FLOOR LWR 1,
,,1-27U5-26,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2227203901,6375.20,9999-9999,
,,1-28AX-12,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2227300137,6550.40,9999-9999,
,,1-28AX-14,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2227300337,11753.60,9999-9999,
,,1-1Z29-50,1,1,0,0,1-J31BMH,1-J30J21,06/05/2024 13:18,A2228300318,8535.93,1001-0271,
,,1-2CDD-46,1,1,0,0,1-J31BMH,1-J30J21,05/09/2024 15:20,A2228300418,8535.93,1001-0251,
,,1-52DQ-3,1,1,0,0,1-J31BMH,1-J30J21,21/10/2023 12:38,A222900330064,10667.24,1004-0151,
,,1-2EOG-6,1,1,0,0,1-J31BMH,1-J30J21,28/12/2020 16:55,A2229004213,30229.18,2004-0301,
