"Material Inventory Id","Material Inventory Name","Material Master ID","Total Quantity","Available Quantity","Reserved Quantity","Blocked Stock Quantity","Location","Division","Created Time","Material Code","Landed Cost","Bin Location","Bin Master ID"
"1-TM-INVENTORY-677","TM-INIT-A2386901503","1-2NQJ-148","1","1","0","0","1-J31BMH","1-J30J21","24/06/2024 13:31","A2386901503","5980.47","Upper Floor","1-TM-BIN_MASTER-476"
"1-TM-INVENTORY-678","TM-INIT-A243500410028","1-9SS6-1","1","1","0","0","1-J31BMH","1-J30J21","24/02/2024 16:06","A243500410028","4273.28","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-679","TM-INIT-A24368086009051","1-7Q5C-22","1","1","0","0","1-J31BMH","1-J30J21","21/09/2024 11:58","A24368086009051","8569.16","UPPER","1-TM-BIN_MASTER-474"
"1-TM-INVENTORY-680","TM-INIT-A24368092009051","1-8FYE-750","1","1","0","0","1-J31BMH","1-J30J21","21/09/2024 11:58","A24368092009051","5315.48","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-681","TM-INIT-A2462402517","1-25OR-5","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A2462402517","12708.87","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-682","TM-INIT-A2462901500","1-2N3I-1","2","2","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A2462901500","2312.58","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-683","TM-INIT-A2463200989","1-1PCP-6","2","2","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A2463200989","18474.38","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-684","TM-INIT-A246323002064","1-2VD1-13","1","1","0","0","1-J31BMH","1-J30J21","26/10/2024 14:40","A246323002064","9754.85","1005-0311","1-TM-BIN_MASTER-116"
"1-TM-INVENTORY-685","TM-INIT-A2463380000","1-1MAW-135","1","1","0","0","1-J31BMH","1-J30J21","15/09/2017 16:50","A2463380000","6405.40","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-686","TM-INIT-A2463710780","1-1PW4-6","1","1","0","0","1-J31BMH","1-J30J21","11/03/2024 16:44","A2463710780","1352.86","1005-0211","1-TM-BIN_MASTER-104"
"1-TM-INVENTORY-687","TM-INIT-A2463772300","1-27BR-59","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A2463772300","2479.71","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-688","TM-INIT-A2463772400","1-25N1-16","1","1","0","0","1-J31BMH","1-J30J21","11/03/2024 16:44","A2463772400","5393.19","1005-0211","1-TM-BIN_MASTER-104"
"1-TM-INVENTORY-689","TM-INIT-A246423001207","1-1PDJ-7","2","2","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","A246423001207","6052.98","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-690","TM-INIT-A2464700494","1-2KEC-42","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:21","A2464700494","39556.36","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-691","TM-INIT-A2464701164","1-1WKE-3","1","1","0","0","1-J31BMH","1-J30J21","23/12/2021 16:28","A2464701164","3564.59","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-692","TM-INIT-A2465403215","1-4WZ3-8","3","3","0","0","1-J31BMH","1-J30J21","12/11/2024 12:07","A2465403215","1860.38","1004-0331","1-TM-BIN_MASTER-75"
"1-TM-INVENTORY-693","TM-INIT-A24668043029051","1-2I5U-46","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A24668043029051","4131.45","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-694","TM-INIT-A24681101008990","1-2L2J-8","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:21","A24681101008990","9166.07","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-695","TM-INIT-A2468200642","1-23XO-10","1","1","0","0","1-J31BMH","1-J30J21","03/10/2019 17:59","A2468200642","6382.56","1005-0200","1-TM-BIN_MASTER-102"
"1-TM-INVENTORY-696","TM-INIT-A2468201045","1-1MAW-3","1","1","0","0","1-J31BMH","1-J30J21","22/09/2023 11:32","A2468201045","1131.20","1005-0131","1-TM-BIN_MASTER-99"
"1-TM-INVENTORY-697","TM-INIT-A2468300018","1-1MAW-4","5","5","0","0","1-J31BMH","1-J30J21","15/11/2024 15:14","A2468300018","4274.60","1001-0211","1-TM-BIN_MASTER-13"
"1-TM-INVENTORY-698","TM-INIT-A2468300161","1-1MAW-5","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A2468300161","22894.21","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-699","TM-INIT-A2468302415","1-1PMH-13","1","1","0","0","1-J31BMH","1-J30J21","30/08/2016 15:04","A2468302415","13120.85","2004-0111","1-TM-BIN_MASTER-342"
"1-TM-INVENTORY-700","TM-INIT-A2468810101","1-1MAW-15","1","1","0","0","1-J31BMH","1-J30J21","22/09/2015 17:21","A2468810101","24932.80","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-701","TM-INIT-A2468850365","1-1O3C-2","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","A2468850365","6877.60","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-702","TM-INIT-A246900341764","1-AIKC-5","1","1","0","0","1-J31BMH","1-J30J21","02/11/2024 11:47","A246900341764","25529.60","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-703","TM-INIT-A2469057603","1-46MY-1","5","5","0","0","1-J31BMH","1-J30J21","12/11/2024 12:07","A2469057603","6380.95","1004-0321","1-TM-BIN_MASTER-73"
"1-TM-INVENTORY-704","TM-INIT-A2469810006","1-1MAW-54","1","1","0","0","1-J31BMH","1-J30J21","28/02/2022 16:25","A2469810006","7831.36","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-705","TM-INIT-A2469900082","1-2GY6-6","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","A2469900082","1692.69","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-706","TM-INIT-A2472606501","1-7OY8-19","1","1","0","0","1-J31BMH","1-J30J21","09/11/2024 17:44","A2472606501","1236.80","1004-0345","1-TM-BIN_MASTER-77"
"1-TM-INVENTORY-707","TM-INIT-A24768002039G33","1-3AUK-490","4","4","0","0","1-J31BMH","1-J30J21","21/10/2024 10:32","A24768002039G33","2893.24","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-708","TM-INIT-A2476841500","1-3AUG-142","1","1","0","0","1-J31BMH","1-J30J21","06/08/2024 12:36","A2476841500","6121.58","Showroom","1-TM-BIN_MASTER-469"
"1-TM-INVENTORY-709","TM-INIT-A2476900401","1-41TI-699","1","1","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A2476900401","3926.14","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-710","TM-INIT-A2476910500","1-3AUI-84","1","1","0","0","1-J31BMH","1-J30J21","11/03/2024 16:40","A2476910500","2503.50","1004-0231","1-TM-BIN_MASTER-63"
"1-TM-INVENTORY-711","TM-INIT-A2477251601","1-5JL6-1","1","1","0","0","1-J31BMH","1-J30J21","05/10/2024 11:55","A2477251601","12807.74","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-712","TM-INIT-A2477930300","1-5BCS-9","1","1","0","0","1-J31BMH","1-J30J21","06/08/2024 12:36","A2477930300","23038.24","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-713","TM-INIT-A2478176000","1-5R37-14","1","1","0","0","1-J31BMH","1-J30J21","24/01/2023 13:08","A2478176000","4302.82","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-714","TM-INIT-A2478200602","1-3B23-41","3","3","0","0","1-J31BMH","1-J30J21","05/09/2024 15:20","A2478200602","4612.30","1005-0131","1-TM-BIN_MASTER-99"
"1-TM-INVENTORY-715","TM-INIT-A2478201302","1-6FM1-98","2","2","0","0","1-J31BMH","1-J30J21","17/10/2024 13:01","A2478201302","4612.30","1004-0131","1-TM-BIN_MASTER-56"
"1-TM-INVENTORY-716","TM-INIT-A2478206900","1-34VK-29","2","2","0","0","1-J31BMH","1-J30J21","19/10/2024 14:37","A2478206900","1232.00","2004-0331","1-TM-BIN_MASTER-365"
"1-TM-INVENTORY-717","TM-INIT-A2478207403","1-848S-5","10","10","0","0","1-J31BMH","1-J30J21","02/11/2024 12:06","A2478207403","12232.03","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-718","TM-INIT-A2478207801","1-5EEV-44","4","4","0","0","1-J31BMH","1-J30J21","05/09/2024 15:20","A2478207801","1232.00","1005-0131","1-TM-BIN_MASTER-99"
"1-TM-INVENTORY-719","TM-INIT-A2478307203","1-55W7-26","14","14","0","0","1-J31BMH","1-J30J21","12/11/2024 17:00","A2478307203","5128.05","1001-0171","1-TM-BIN_MASTER-8"
"1-TM-INVENTORY-720","TM-INIT-A247830860064","1-75VG-11","1","1","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A247830860064","30694.18","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-721","TM-INIT-A2478805506","1-6ELH-6","1","1","0","0","1-J31BMH","1-J30J21","31/10/2023 16:34","A2478805506","11859.08","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-722","TM-INIT-A2478808009","1-78X9-4","1","1","0","0","1-J31BMH","1-J30J21","07/10/2024 12:34","A2478808009","10301.64","UPPER FLOOR BOX","1-TM-BIN_MASTER-477"
"1-TM-INVENTORY-723","TM-INIT-A2478840200","1-5X74-10","1","1","0","0","1-J31BMH","1-J30J21","07/10/2024 12:42","A2478840200","8679.58","UPPER FLOOR BOX","1-TM-BIN_MASTER-477"
"1-TM-INVENTORY-724","TM-INIT-A2478857805","1-6B2H-2","2","2","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A2478857805","2135.12","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-725","TM-INIT-A2478857905","1-5VYO-9","1","1","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A2478857905","2154.12","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-726","TM-INIT-A247885810564","1-93SU-7","2","2","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A247885810564","3307.60","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-727","TM-INIT-A247885820564","1-7Q68-2","1","1","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A247885820564","3311.57","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-728","TM-INIT-A2478884500","1-5EEV-63","1","1","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A2478884500","2715.23","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-729","TM-INIT-A2478884600","1-5EEV-64","1","1","0","0","1-J31BMH","1-J30J21","12/11/2024 10:31","A2478884600","2715.23","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-730","TM-INIT-A2478905300","1-5PY1-2","5","5","0","0","1-J31BMH","1-J30J21","21/10/2024 10:32","A2478905300","4896.78","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-731","TM-INIT-A2478905400","1-5PY1-3","3","3","0","0","1-J31BMH","1-J30J21","21/10/2024 10:32","A2478905400","5348.79","2002-0315","1-TM-BIN_MASTER-289"
"1-TM-INVENTORY-732","TM-INIT-A247900390364","1-6KZE-4","1","1","0","0","1-J31BMH","1-J30J21","24/09/2024 15:28","A247900390364","42317.81","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-733","TM-INIT-A2479007708","1-56TG-6","1","1","0","0","1-J31BMH","1-J30J21","17/06/2023 18:15","A2479007708","12997.27","1005-0303","1-TM-BIN_MASTER-113"
"1-TM-INVENTORY-734","TM-INIT-A2479063201","1-5EEV-68","1","1","0","0","1-J31BMH","1-J30J21","25/09/2023 14:32","A2479063201","25452.30","1005-5191","1-TM-BIN_MASTER-170"
"1-TM-INVENTORY-735","TM-INIT-A2479065503","1-7BHV-98","1","1","0","0","1-J31BMH","1-J30J21","14/09/2024 11:56","A2479065503","15264.74","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-736","TM-INIT-A2514200177","1-KMH-4","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:21","A2514200177","1136.80","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-737","TM-INIT-A25181001159650","1-15UE-13","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:21","A25181001159650","7563.09","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-738","TM-INIT-A25181001159775","1-13RY-5","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A25181001159775","7563.09","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-739","TM-INIT-A25182005109051","1-JI6-2","1","1","0","0","1-J31BMH","1-J30J21","14/02/2022 15:20","A25182005109051","3944.34","1004-0151","1-TM-BIN_MASTER-57"
"1-TM-INVENTORY-740","TM-INIT-A2533201530","1-2FY6-62","2","2","0","0","1-J31BMH","1-J30J21","12/02/2024 12:07","A2533201530","20556.20","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-741","TM-INIT-A2533230020","1-2N1U-1","4","4","0","0","1-J31BMH","1-J30J21","03/10/2024 17:47","A2533230020","11831.53","1005-0301","1-TM-BIN_MASTER-112"
"1-TM-INVENTORY-742","TM-INIT-A2534000700","1-6CNW-3","1","1","0","0","1-J31BMH","1-J30J21","18/08/2023 16:44","A2534000700","31555.85","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-743","TM-INIT-A25368038039G33","1-2LBW-16","1","1","0","0","1-J31BMH","1-J30J21","27/09/2024 17:08","A25368038039G33","3394.77","1004-0211","1-TM-BIN_MASTER-62"
"1-TM-INVENTORY-744","TM-INIT-A25368041059G33","1-4O2J-31","4","4","0","0","1-J31BMH","1-J30J21","31/10/2024 14:56","A25368041059G33","3458.67","2003-0431","1-TM-BIN_MASTER-338"
"1-TM-INVENTORY-745","TM-INIT-A25368044019G33","1-2GSN-19","3","3","0","0","1-J31BMH","1-J30J21","31/10/2024 14:56","A25368044019G33","5721.84","1004-0211","1-TM-BIN_MASTER-62"
"1-TM-INVENTORY-746","TM-INIT-A2536902903","1-3YZG-2","1","1","0","0","1-J31BMH","1-J30J21","03/04/2023 15:38","A2536902903","8735.20","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-747","TM-INIT-A2536903003","1-3SDY-2","1","1","0","0","1-J31BMH","1-J30J21","03/04/2023 15:38","A2536903003","9129.81","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-748","TM-INIT-A2536910403","1-2MV2-2","1","1","0","0","1-J31BMH","1-J30J21","07/03/2022 12:28","A2536910403","6356.72","Upper Box","1-TM-BIN_MASTER-475"
"1-TM-INVENTORY-749","TM-INIT-A2536929700","1-2XN3-3","4","4","0","0","1-J31BMH","1-J30J21","17/05/2022 15:30","A2536929700","17.45","1004-0191","1-TM-BIN_MASTER-59"
"1-TM-INVENTORY-750","TM-INIT-A2536932000","1-2H90-71","4","4","0","0","1-J31BMH","1-J30J21","12/08/2024 15:11","A2536932000","3631.04","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-751","TM-INIT-A2537350425","1-2K4S-13","1","1","0","0","1-J31BMH","1-J30J21","02/02/2024 15:45","A2537350425","8305.25","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-752","TM-INIT-A2538202100","1-2FY6-78","1","1","0","0","1-J31BMH","1-J30J21","22/01/2024 15:08","A2538202100","12856.91","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-753","TM-INIT-A2538208700","1-4DTF-3","1","1","0","0","1-J31BMH","1-J30J21","08/11/2024 15:26","A2538208700","1190.70","1005-0131","1-TM-BIN_MASTER-99"
"1-TM-INVENTORY-754","TM-INIT-A2538305100","1-2IAE-5","1","1","0","0","1-J31BMH","1-J30J21","03/04/2023 15:38","A2538305100","5650.58","Upper Box","1-TM-BIN_MASTER-475"
"1-TM-INVENTORY-755","TM-INIT-A2538305200","1-2IHO-19","1","1","0","0","1-J31BMH","1-J30J21","03/04/2023 15:38","A2538305200","5650.58","Upper Box","1-TM-BIN_MASTER-475"
"1-TM-INVENTORY-756","TM-INIT-A2538306901","1-2IHO-20","1","1","0","0","1-J31BMH","1-J30J21","03/04/2023 15:38","A2538306901","6701.04","Upper Box","1-TM-BIN_MASTER-475"
"1-TM-INVENTORY-757","TM-INIT-A25388061019999","1-2FY6-132","1","1","0","0","1-J31BMH","1-J30J21","04/07/2018 12:48","A25388061019999","41465.18","Upper Floor","1-TM-BIN_MASTER-476"
"1-TM-INVENTORY-758","TM-INIT-A2538851825","1-2FY6-89","1","1","0","0","1-J31BMH","1-J30J21","21/02/2022 17:19","A2538851825","23692.80","Upper Floor","1-TM-BIN_MASTER-476"
"1-TM-INVENTORY-759","TM-INIT-A2539050900","1-2I1T-7","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:21","A2539050900","18569.60","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-760","TM-INIT-A2539052400","1-2FY6-95","1","1","0","0","1-J31BMH","1-J30J21","16/11/2021 16:37","A2539052400","9398.96","1004-0305","1-TM-BIN_MASTER-69"
"1-TM-INVENTORY-761","TM-INIT-A2539052500","1-2FY6-96","1","1","0","0","1-J31BMH","1-J30J21","16/11/2021 16:37","A2539052500","9398.96","1004-0305","1-TM-BIN_MASTER-69"
"1-TM-INVENTORY-762","TM-INIT-A253905340064","1-2HCN-20","1","1","0","0","1-J31BMH","1-J30J21","16/11/2021 16:37","A253905340064","9398.96","1004-0305","1-TM-BIN_MASTER-69"
"1-TM-INVENTORY-763","TM-INIT-A2539053500","1-2FY6-98","1","1","0","0","1-J31BMH","1-J30J21","16/11/2021 16:37","A2539053500","9398.96","1004-0305","1-TM-BIN_MASTER-69"
"1-TM-INVENTORY-764","TM-INIT-A2539060300","1-3B9K-151","1","1","0","0","1-J31BMH","1-J30J21","08/11/2022 14:51","A2539060300","11436.65","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-765","TM-INIT-A2539062903","1-4Y6M-1","1","1","0","0","1-J31BMH","1-J30J21","19/07/2023 17:40","A2539062903","20693.49","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-766","TM-INIT-A2539063200","1-2FY6-104","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:21","A2539063200","23202.23","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-767","TM-INIT-A2540940200","1-6YSX-5","3","3","0","0","1-J31BMH","1-J30J21","25/10/2024 15:24","A2540940200","3474.22","1001-0151","1-TM-BIN_MASTER-6"
"1-TM-INVENTORY-768","TM-INIT-A2541840600","1-6ZJ1-3","5","5","0","0","1-J31BMH","1-J30J21","25/10/2024 15:24","A2541840600","1626.44","1004-0391","1-TM-BIN_MASTER-86"
"1-TM-INVENTORY-769","TM-INIT-A2546931300","1-8SBK-833","3","3","0","0","1-J31BMH","1-J30J21","04/11/2024 17:39","A2546931300","12807.74","1002-0145","1-TM-BIN_MASTER-24"
"1-TM-INVENTORY-770","TM-INIT-A2547401101","1-A9HF-2","1","1","0","0","1-J31BMH","1-J30J21","02/11/2024 12:01","A2547401101","38982.00","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-771","TM-INIT-A2548301402","1-6YSX-8","5","5","0","0","1-J31BMH","1-J30J21","02/11/2024 12:07","A2548301402","2276.59","1005-0201","1-TM-BIN_MASTER-103"
"1-TM-INVENTORY-772","TM-INIT-A2548301502","1-8E26-80","4","4","0","0","1-J31BMH","1-J30J21","25/10/2024 12:39","A2548301502","3110.88","1005-0201","1-TM-BIN_MASTER-103"
"1-TM-INVENTORY-773","TM-INIT-A2548350100","1-7TF6-4","5","5","0","0","1-J31BMH","1-J30J21","02/11/2024 12:07","A2548350100","5498.76","1002-0201","1-TM-BIN_MASTER-29"
"1-TM-INVENTORY-774","TM-INIT-A2548350200","1-8E26-82","4","4","0","0","1-J31BMH","1-J30J21","25/10/2024 12:39","A2548350200","6415.59","2004-0221","1-TM-BIN_MASTER-354"
"1-TM-INVENTORY-775","TM-INIT-A2561840000","1-3B9K-162","13","13","0","0","1-J31BMH","1-J30J21","04/11/2024 18:29","A2561840000","1822.31","1004-0355","1-TM-BIN_MASTER-79"
"1-TM-INVENTORY-776","TM-INIT-A2600940300","1-3B21-863","7","7","0","0","1-J31BMH","1-J30J21","17/08/2024 12:16","A2600940300","4571.61","1001-0275","1-TM-BIN_MASTER-19"
"1-TM-INVENTORY-777","TM-INIT-A2640940100","1-34Y9-115","7","7","0","0","1-J31BMH","1-J30J21","11/11/2024 17:40","A2640940100","4318.82","1001-0295","1-TM-BIN_MASTER-21"
"1-TM-INVENTORY-778","TM-INIT-A2700940004","1-1KXM-2","3","3","0","0","1-J31BMH","1-J30J21","12/11/2024 17:20","A2700940004","3799.24","1001-0191","1-TM-BIN_MASTER-10"
"1-TM-INVENTORY-779","TM-INIT-A2701800109","1-1KXM-3","10","10","0","0","1-J31BMH","1-J30J21","15/11/2024 13:20","A2701800109","1490.84","1004-0361","1-TM-BIN_MASTER-80"
"1-TM-INVENTORY-780","TM-INIT-A2701800400","1-2XVL-2","2","2","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A2701800400","3293.79","2004-0201","1-TM-BIN_MASTER-352"
"1-TM-INVENTORY-781","TM-INIT-A2710940204","1-5A-714","1","1","0","0","1-J31BMH","1-J30J21","28/03/2022 15:14","A2710940204","3207.42","1001-0151","1-TM-BIN_MASTER-6"
"1-TM-INVENTORY-782","TM-INIT-A2711800109","1-DNY-5","6","6","0","0","1-J31BMH","1-J30J21","21/03/2022 17:46","A2711800109","1302.11","1004-0331","1-TM-BIN_MASTER-75"
"1-TM-INVENTORY-783","TM-INIT-A2711800509","1-1QWC-4","2","2","0","0","1-J31BMH","1-J30J21","28/09/2024 13:26","A2711800509","1443.26","1004-0371","1-TM-BIN_MASTER-82"
"1-TM-INVENTORY-784","TM-INIT-A2722000114","1-60-256","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","A2722000114","9300.32","Upper Floor","1-TM-BIN_MASTER-476"
"1-TM-INVENTORY-785","TM-INIT-A2730940404","1-10GK-4","1","1","0","0","1-J31BMH","1-J30J21","26/08/2024 14:49","A2730940404","5386.73","1001-0291","1-TM-BIN_MASTER-20"
"1-TM-INVENTORY-786","TM-INIT-A2740940004","1-20G9-20","1","1","0","0","1-J31BMH","1-J30J21","12/12/2023 11:50","A2740940004","4030.65","1001-0175","1-TM-BIN_MASTER-9"
"1-TM-INVENTORY-787","TM-INIT-A2740940104","1-1TX0-34","2","2","0","0","1-J31BMH","1-J30J21","08/11/2024 16:36","A2740940104","4408.73","1001-0175","1-TM-BIN_MASTER-9"
"1-TM-INVENTORY-788","TM-INIT-A2751800009","1-5K-544","1","1","0","0","1-J31BMH","1-J30J21","11/04/2024 17:24","A2751800009","2072.90","1004-0381","1-TM-BIN_MASTER-84"
"1-TM-INVENTORY-789","TM-INIT-A2760940504","1-2EIQ-11","4","4","0","0","1-J31BMH","1-J30J21","28/10/2024 12:34","A2760940504","4248.07","1001-0295","1-TM-BIN_MASTER-21"
"1-TM-INVENTORY-790","TM-INIT-A2761800009","1-1FNR-15","2","2","0","0","1-J31BMH","1-J30J21","28/10/2024 12:34","A2761800009","1829.45","1004-0391","1-TM-BIN_MASTER-86"
"1-TM-INVENTORY-791","TM-INIT-A2769050000","1-1MAW-78","1","1","0","0","1-J31BMH","1-J30J21","01/11/2023 18:13","A2769050000","2166.29","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-792","TM-INIT-A2781800009","1-1HD0-12","1","1","0","0","1-J31BMH","1-J30J21","31/01/2024 16:33","A2781800009","2318.73","1004-0311","1-TM-BIN_MASTER-70"
"1-TM-INVENTORY-793","TM-INIT-A2811800210","1-521F-10","8","8","0","0","1-J31BMH","1-J30J21","19/10/2024 17:56","A2811800210","1474.19","1004-0345","1-TM-BIN_MASTER-77"
"1-TM-INVENTORY-794","TM-INIT-A2820940004","1-3BGZ-391","4","4","0","0","1-J31BMH","1-J30J21","10/10/2024 15:11","A2820940004","3933.37","1001-0195","1-TM-BIN_MASTER-11"
"1-TM-INVENTORY-795","TM-INIT-A2829900017","1-3BGV-1024","3","3","0","0","1-J31BMH","1-J30J21","27/08/2024 16:15","A2829900017","440.91","1004-0345","1-TM-BIN_MASTER-77"
"1-TM-INVENTORY-796","TM-INIT-A2829970345","1-3BGV-1030","2","2","0","0","1-J31BMH","1-J30J21","24/11/2023 17:50","A2829970345","100.71","1004-0345","1-TM-BIN_MASTER-77"
"1-TM-INVENTORY-797","TM-INIT-A2928104500","1-2O7G-2","1","1","0","0","1-J31BMH","1-J30J21","17/08/2018 14:50","A2928104500","6520.24","Upper Floor","1-TM-BIN_MASTER-476"
"1-TM-INVENTORY-798","TM-INIT-A2928104800","1-2REU-2","1","1","0","0","1-J31BMH","1-J30J21","19/10/2024 14:37","A2928104800","6520.24","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-799","TM-INIT-A2928800057","1-2D0J-52","1","1","0","0","1-J31BMH","1-J30J21","07/08/2018 10:46","A2928800057","156681.69","Floor"
"1-TM-INVENTORY-800","TM-INIT-A2928850522","1-2D0J-57","2","2","0","0","1-J31BMH","1-J30J21","07/08/2018 10:46","A2928850522","3611.20","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-801","TM-INIT-A29290548009107","1-2I5U-47","1","1","0","0","1-J31BMH","1-J30J21","14/09/2024 11:56","A29290548009107","3269.32","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-802","TM-INIT-A2948805801","1-8E7G-631","1","1","0","0","1-J31BMH","1-J30J21","23/09/2024 11:42","A2948805801","52213.58","FLOOR LWR 1","1-TM-BIN_MASTER-457"
"1-TM-INVENTORY-803","TM-INIT-A4479051804","1-50S9-17","2","2","0","0","1-J31BMH","1-J30J21","02/11/2024 11:51","A4479051804","30361.50","FLOOR LWR","1-TM-BIN_MASTER-456"
"1-TM-INVENTORY-804","TM-INIT-A4634205500","1-2WH3-7","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A4634205500","64381.37","2004-0281","1-TM-BIN_MASTER-360"
"1-TM-INVENTORY-805","TM-INIT-A4634206000","1-2T6F-5","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:22","A4634206000","62264.71","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-806","TM-INIT-A4638200507","1-3BVP-1380","1","1","0","0","1-J31BMH","1-J30J21","16/11/2021 16:37","A4638200507","4280.60","1005-0111","1-TM-BIN_MASTER-98"
"1-TM-INVENTORY-807","TM-INIT-A4638352800","1-3BVP-1444","1","1","0","0","1-J31BMH","1-J30J21","16/06/2021 12:34","A4638352800","5175.80","1001-1271","1-TM-BIN_MASTER-22"
